"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"L. Nance Jr.","19","1","2","0","0","0","0","1","1","2","2","2","0","0","0","11","2","F","Played",TRUE,"2580365","larry-nance-jr","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Henson","15","5","6","0","1","0","0","1","5","6","1","0","0","1","3","9","10","F","Played",TRUE,"6592","john-henson","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Dellavedova","11","1","3","0","2","0","0","0","0","0","4","0","0","0","2","-12","2","G","Played",TRUE,"2489716","matthew-dellavedova","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Exum","12","2","5","1","2","2","2","0","5","5","2","0","0","0","1","14","7","G","Played",TRUE,"3102528","dante-exum","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Porter Jr.","24","4","8","0","2","1","2","0","3","3","1","0","1","1","4","0","9","G","Played",TRUE,"4397140","kevin-porter-jr","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. McKinnie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2530923","alfonzo-mckinnie","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Zizic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4017838","ante-zizic","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Knight","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"6448","brandon-knight","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"P.J. Washington","35","6","14","1","3","1","2","1","5","6","5","0","0","2","3","3","14","F","Played",TRUE,"4278078","pj-washington","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Bridges","23","2","10","0","5","2","2","2","3","5","1","0","0","0","1","-8","6","F","Played",TRUE,"4066383","miles-bridges","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Biyombo","24","4","7","0","0","0","0","2","4","6","0","0","0","0","0","11","8","C","Played",TRUE,"6427","bismack-biyombo","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Graham","41","3","8","3","7","7","7","0","2","2","11","1","0","4","3","17","16","G","Played",TRUE,"3133601","devonte-graham","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Rozier","39","11","22","6","12","2","3","1","5","6","3","1","0","2","2","-3","30","G","Played",TRUE,"3074752","terry-rozier","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Williams","14","2","3","2","3","0","0","0","2","2","1","2","0","0","1","-7","6","F","Played",TRUE,"2797","marvin-williams","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Bacon","28","5","9","2","3","3","4","1","2","3","2","1","0","0","1","7","15","F","Played",TRUE,"3907821","dwayne-bacon","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Zeller","20","3","4","0","1","5","6","3","4","7","2","0","0","3","3","2","11","C","Played",TRUE,"2579258","cody-zeller","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Monk","16","1","6","1","4","0","0","0","2","2","0","0","0","0","1","-7","3","G","Played",TRUE,"4066262","malik-monk","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Batum","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3416","nicolas-batum","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Kidd-Gilchrist","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"6601","michael-kidd-gilchrist","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Martin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3138161","cody-martin","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Hernangomez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2999409","willy-hernangomez","CHA","CLE","401161150",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Sabonis","38","8","12","0","0","2","6","4","5","9","9","2","1","2","0","-2","18","F","Played",TRUE,"3155942","domantas-sabonis","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T.J. Warren","38","8","15","2","5","2","2","2","3","5","2","2","0","0","4","-1","20","F","Played",TRUE,"2982334","tj-warren","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Turner","35","7","13","1","5","6","8","0","5","5","1","0","1","1","5","-1","21","C","Played",TRUE,"3133628","myles-turner","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Holiday","22","3","7","0","1","0","0","0","0","0","10","0","0","2","5","9","6","G","Played",TRUE,"3922230","aaron-holiday","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Lamb","37","9","13","5","5","7","7","1","5","6","2","1","0","0","2","1","30","G","Played",TRUE,"6603","jeremy-lamb","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. McDermott","13","2","8","2","3","0","0","0","0","0","0","0","0","1","1","-8","6","F","Played",TRUE,"2528588","doug-mcdermott","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Bitadze","9","0","1","0","1","1","2","1","1","2","0","0","0","0","1","-4","1","C","Played",TRUE,"4348700","goga-bitadze","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T.J. McConnell","26","4","7","0","0","0","0","1","4","5","7","1","0","2","1","-17","8","G","Played",TRUE,"2530530","tj-mcconnell","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Holiday","22","2","6","2","6","0","0","0","2","2","1","1","1","1","2","-17","6","G","Played",TRUE,"2284101","justin-holiday","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T.J. Leaf","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4066425","tj-leaf","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Johnson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4067045","alize-johnson","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Sampson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2608891","jakarr-sampson","IND","DEN","401161151",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"P. Millsap","27","2","7","0","3","2","2","3","4","7","1","2","0","1","2","-4","6","F","Played",TRUE,"3015","paul-millsap","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Barton","33","4","12","1","5","5","6","4","6","10","5","1","0","1","4","-6","14","F","Played",TRUE,"6579","will-barton","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Jokic","24","7","15","0","3","8","8","3","4","7","0","0","0","2","5","-9","22","C","Played",TRUE,"3112335","nikola-jokic","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Murray","38","8","18","2","7","4","4","0","5","5","7","1","0","0","1","11","22","G","Played",TRUE,"3936299","jamal-murray","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Harris","37","4","6","2","3","2","2","2","1","3","5","1","0","4","4","4","12","G","Played",TRUE,"2999547","gary-harris","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Grant","21","3","6","0","2","2","2","1","2","3","1","0","0","0","0","12","8","F","Played",TRUE,"2991070","jerami-grant","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Porter Jr.","23","11","12","2","3","1","2","0","5","5","1","0","0","1","3","13","25","F","Played",TRUE,"4278104","michael-porter-jr","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Plumlee","24","4","6","0","0","0","1","2","5","7","4","2","2","1","2","17","8","C","Played",TRUE,"2488653","mason-plumlee","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Morris","14","3","5","1","1","0","0","0","0","0","3","0","0","0","0","2","7","G","Played",TRUE,"3059310","monte-morris","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Hernangomez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4017839","juancho-hernangomez","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Vanderbilt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4278077","jarred-vanderbilt","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Craig","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2528693","torrey-craig","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Beasley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3907822","malik-beasley","DEN","IND","401161151",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Butler","34","2","10","0","0","4","7","3","9","12","7","2","0","3","1","-2","8","F","Played",TRUE,"6430","jimmy-butler","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Leonard","21","3","7","1","3","1","1","0","2","2","0","0","0","0","0","-4","8","C","Played",TRUE,"6605","meyers-leonard","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Adebayo","35","7","8","0","0","1","2","2","12","14","2","0","1","4","4","9","15","C","Played",TRUE,"4066261","bam-adebayo","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Nunn","38","3","14","1","9","0","0","1","3","4","9","1","0","0","2","18","7","G","Played",TRUE,"3056247","kendrick-nunn","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Robinson","19","2","4","2","3","0","0","0","4","4","1","0","0","1","1","2","6","G","Played",TRUE,"3157465","duncan-robinson","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Olynyk","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-5","0","F","Played",TRUE,"2489663","kelly-olynyk","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Silva","5","2","2","0","0","0","1","0","1","1","0","0","1","0","1","7","4","F","Played",TRUE,"3923253","chris-silva","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Jones Jr.","28","4","13","2","9","0","0","1","5","6","0","2","1","2","3","3","10","F","Played",TRUE,"3936099","derrick-jones-jr","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Dragic","22","5","13","3","7","0","0","1","1","2","1","0","1","1","1","7","13","G","Played",TRUE,"3423","goran-dragic","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Herro","33","5","10","3","6","0","0","1","3","4","3","1","0","2","0","5","13","G","Played",TRUE,"4395725","tyler-herro","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"U. Haslem","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2184","udonis-haslem","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Johnson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3999","james-johnson","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Waiters","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"6628","dion-waiters","MIA","TOR","401161152",2020-01-02,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. McCaw","28","1","8","1","4","0","0","1","0","1","1","0","0","0","0","-4","3","F","Played",TRUE,"3137730","patrick-mccaw","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"O. Anunoby","37","5","12","2","5","0","0","1","11","12","3","2","0","2","2","-1","12","F","Played",TRUE,"3934719","og-anunoby","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Ibaka","35","9","21","0","4","1","2","3","7","10","0","0","2","2","3","-1","19","C","Played",TRUE,"3439","serge-ibaka","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Lowry","40","4","16","2","12","5","6","1","3","4","8","0","1","1","4","-1","15","G","Played",TRUE,"3012","kyle-lowry","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"F. VanVleet","39","3","16","1","11","0","0","1","3","4","6","1","0","1","0","-11","7","G","Played",TRUE,"2991230","fred-vanvleet","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Boucher","13","1","1","0","0","0","0","2","6","8","0","0","2","1","1","-7","2","F","Played",TRUE,"3948153","chris-boucher","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Hollis-Jefferson","29","4","8","0","0","5","6","3","4","7","1","1","1","2","2","-8","13","F","Played",TRUE,"3064291","rondae-hollis-jefferson","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Johnson","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","-4","0","F","Played",TRUE,"3134881","stanley-johnson","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Davis","13","1","6","0","5","3","3","1","1","2","1","0","0","1","0","-3","5","G","Played",TRUE,"3919454","terence-davis","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Miller","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2580980","malcolm-miller","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"O. Brissett","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4278031","oshae-brissett","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Thomas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-LEFT MIDDLE FINGER FRACTURE",FALSE,"3059311","matt-thomas","TOR","MIA","401161152",2020-01-02,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Markkanen","32","6","16","4","10","2","2","4","4","8","2","1","0","0","0","7","18","F","Played",TRUE,"4066336","lauri-markkanen","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"W. Carter Jr.","36","7","12","1","2","3","4","6","7","13","4","0","0","4","3","9","18","C","Played",TRUE,"4277847","wendell-carter-jr","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Dunn","31","2","7","1","2","0","0","1","7","8","4","0","1","1","4","-2","5","G","Played",TRUE,"2991139","kris-dunn","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Satoransky","34","3","7","0","3","2","2","0","0","0","4","2","0","0","1","4","8","G","Played",TRUE,"6621","tomas-satoransky","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"Z. LaVine","39","9","26","3","11","5","6","1","3","4","5","1","1","4","3","11","26","G","Played",TRUE,"3064440","zach-lavine","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Young","16","2","5","1","2","0","0","0","4","4","0","1","1","0","0","-11","5","F","Played",TRUE,"3244","thaddeus-young","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Gafford","12","2","5","0","0","1","2","1","2","3","1","0","2","1","1","-13","5","C","Played",TRUE,"4278049","daniel-gafford","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Harrison","11","1","2","1","1","0","0","0","0","0","0","1","0","0","0","-4","3","G","Played",TRUE,"2991274","shaquille-harrison","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. White","24","3","11","0","4","0","1","2","2","4","2","2","0","0","3","-15","6","G","Played",TRUE,"4395651","coby-white","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Valentine","6","2","3","0","1","0","0","0","1","1","0","0","0","0","0","-6","4","G","Played",TRUE,"2999549","denzel-valentine","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Kornet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3064560","luke-kornet","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Arcidiacono","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2991047","ryan-arcidiacono","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Mokoka","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4349241","adam-mokoka","CHI","UTAH","401161153",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. O'Neale","29","2","4","1","3","0","0","0","3","3","3","1","0","2","2","-10","5","F","Played",TRUE,"2583632","royce-oneale","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Bogdanovic","34","5","13","0","5","9","9","2","4","6","1","1","0","5","2","-8","19","F","Played",TRUE,"3593","bojan-bogdanovic","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Ingles","34","3","9","2","5","0","0","0","5","5","10","0","1","0","2","1","8","F","Played",TRUE,"2968436","joe-ingles","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Gobert","35","8","11","0","0","1","2","2","10","12","0","0","3","2","4","-4","17","C","Played",TRUE,"3032976","rudy-gobert","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Mitchell","38","6","14","2","5","3","3","1","3","4","7","0","0","5","2","5","17","G","Played",TRUE,"3908809","donovan-mitchell","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Niang","17","4","7","3","5","0","0","0","1","1","0","1","0","0","1","19","11","F","Played",TRUE,"2990969","georges-niang","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Bradley","13","3","5","0","0","0","2","2","5","7","1","0","2","0","1","8","6","C","Played",TRUE,"4065673","tony-bradley","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Clarkson","23","3","8","3","7","3","4","0","3","3","0","0","0","2","2","4","12","G","Played",TRUE,"2528426","jordan-clarkson","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Mudiay","17","3","5","0","0","1","2","0","1","1","2","2","0","1","1","5","7","G","Played",TRUE,"3892818","emmanuel-mudiay","UTAH","CHI","401161153",2020-01-02,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
