"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"J. Layman","14","0","1","0","0","0","0","0","3","3","0","0","0","0","1","4","0","F","Played",TRUE,"2982268","jake-layman","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Nurkic","23","4","12","0","1","8","8","3","6","9","1","0","3","1","6","-3","16","C","Played",TRUE,"3102530","jusuf-nurkic","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Lillard","35","11","25","3","7","0","0","1","3","4","4","1","1","2","1","5","25","G","Played",TRUE,"6606","damian-lillard","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C. McCollum","35","8","20","2","6","5","5","2","5","7","2","0","0","0","0","5","23","G","Played",TRUE,"2490149","cj-mccollum","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"Z. Collins","27","3","6","0","1","4","4","3","6","9","0","0","0","1","2","7","10","F","Played",TRUE,"4066650","zach-collins","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C. Swanigan","8","2","5","0","0","0","0","2","1","3","1","1","0","1","1","-1","4","F","Played",TRUE,"3906671","caleb-swanigan","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Leonard","12","2","4","1","2","2","2","2","3","5","1","0","1","0","3","6","7","C","Played",TRUE,"6605","meyers-leonard","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Curry","13","1","5","1","1","2","2","0","1","1","0","0","0","0","1","6","5","G","Played",TRUE,"2326307","seth-curry","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Turner","29","3","7","0","1","1","2","0","1","1","7","1","1","0","1","10","7","G","Played",TRUE,"4239","evan-turner","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Stauskas","18","3","8","1","5","1","2","0","3","3","2","0","1","1","3","3","8","G","Played",TRUE,"2991042","nik-stauskas","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Trent Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4277843","gary-trent-jr","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"W. Baldwin IV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3136696","wade-baldwin-iv","POR","LAC","401070846",2018-11-08,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Gallinari","30","6","13","5","8","3","3","1","4","5","0","0","0","2","1","-8","20","F","Played",TRUE,"3428","danilo-gallinari","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Harris","37","6","16","1","3","2","2","0","11","11","2","0","1","0","4","-4","15","F","Played",TRUE,"6440","tobias-harris","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Marjanovic","12","2","5","0","0","0","0","1","3","4","1","0","2","0","2","-5","4","C","Played",TRUE,"4376","boban-marjanovic","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P. Beverley","35","2","4","0","2","0","0","0","3","3","4","1","2","0","4","-7","4","G","Played",TRUE,"3964","patrick-beverley","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Gilgeous-Alexander","35","7","12","2","2","3","6","1","2","3","2","0","1","1","3","-16","19","G","Played",TRUE,"4278073","shai-gilgeous-alexander","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Scott","19","1","5","0","3","0","0","0","4","4","0","0","1","0","3","-3","2","F","Played",TRUE,"6622","mike-scott","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Harrell","25","8","9","0","0","3","5","2","4","6","2","1","3","1","2","-6","19","C","Played",TRUE,"2991055","montrezl-harrell","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Williams","36","8","22","0","4","4","4","2","1","3","7","0","0","2","1","-3","20","G","Played",TRUE,"2799","lou-williams","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Robinson","7","1","2","0","0","0","0","0","1","1","1","0","0","0","0","3","2","G","Played",TRUE,"3943606","jerome-robinson","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Teodosic","4","0","1","0","1","0","0","0","1","1","0","0","0","1","2","-6","0","G","Played",TRUE,"4192","milos-teodosic","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Gortat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2758","marcin-gortat","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Wallace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3002137","tyrone-wallace","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Thornwell","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3064539","sindarius-thornwell","LAC","POR","401070846",2018-11-08,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Durant","31","6","15","1","2","4","5","0","5","5","9","0","1","6","1","-28","17","F","Played",TRUE,"3202","kevin-durant","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Bell","22","2","3","0","0","0","0","1","4","5","3","1","1","0","4","1","4","F","Played",TRUE,"3064427","jordan-bell","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Jones","23","6","8","0","0","0","1","1","3","4","1","1","0","1","2","-5","12","C","Played",TRUE,"3064559","damian-jones","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Curry","26","5","14","0","4","0","0","0","1","1","6","0","0","2","4","-26","10","G","Played",TRUE,"3975","stephen-curry","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Thompson","33","9","15","2","2","4","6","1","2","3","3","1","2","1","2","-28","24","G","Played",TRUE,"6475","klay-thompson","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Looney","21","2","3","0","0","4","4","0","5","5","2","0","1","1","3","-14","8","F","Played",TRUE,"3155535","kevon-looney","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Jerebko","16","0","4","0","4","0","0","2","2","4","0","0","0","1","2","-10","0","F","Played",TRUE,"3998","jonas-jerebko","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Iguodala","16","2","3","2","3","0","0","1","1","2","0","1","1","2","1","-4","6","F","Played",TRUE,"2386","andre-iguodala","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. McKinnie","20","2","10","1","7","2","2","2","3","5","2","0","0","0","1","-4","7","F","Played",TRUE,"2530923","alfonzo-mckinnie","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"Q. Cook","19","6","9","3","5","0","0","0","2","2","5","0","0","4","0","0","15","G","Played",TRUE,"2566745","quinn-cook","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Lee","12","2","3","1","1","3","4","0","2","2","0","1","0","0","2","3","8","G","Played",TRUE,"2595209","damion-lee","GS","MIL","401070847",2018-11-08,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Antetokounmpo","26","7","16","0","2","10","11","2","7","9","4","2","2","2","5","15","24","F","Played",TRUE,"3032977","giannis-antetokounmpo","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Middleton","29","6","16","2","9","3","4","1","2","3","6","3","1","2","3","33","17","F","Played",TRUE,"6609","khris-middleton","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"B. Lopez","22","1","5","0","2","0","0","1","3","4","2","1","1","0","0","7","2","C","Played",TRUE,"3448","brook-lopez","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Brogdon","25","9","14","2","4","0","0","1","2","3","1","2","0","0","3","-1","20","G","Played",TRUE,"2566769","malcolm-brogdon","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Bledsoe","26","10","12","2","3","4","6","2","2","4","6","1","0","3","2","30","26","G","Played",TRUE,"4238","eric-bledsoe","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Ilyasova","23","1","1","1","1","2","2","0","8","8","3","1","0","1","2","28","5","F","Played",TRUE,"2767","ersan-ilyasova","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Henson","13","2","4","0","2","0","0","2","1","3","0","0","1","2","0","5","4","F","Played",TRUE,"6592","john-henson","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Maker","7","4","6","0","1","0","0","1","0","1","0","1","0","0","0","-4","8","C","Played",TRUE,"4017843","thon-maker","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Dellavedova","7","0","0","0","0","0","0","0","1","1","3","0","0","1","0","-4","0","G","Played",TRUE,"2489716","matthew-dellavedova","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Snell","20","2","8","1","3","1","1","0","3","3","3","0","0","0","1","-12","6","G","Played",TRUE,"2528353","tony-snell","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"P. Connaughton","21","7","11","1","3","0","1","2","2","4","2","0","1","1","3","9","15","G","Played",TRUE,"2578239","pat-connaughton","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Brown","7","1","2","0","1","1","2","0","0","0","0","0","1","0","1","-4","3","G","Played",TRUE,"3057187","sterling-brown","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. DiVincenzo","14","2","6","0","4","0","0","1","2","3","3","0","0","0","3","13","4","G","Played",TRUE,"3934673","donte-divincenzo","MIL","GS","401070847",2018-11-08,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Gordon","42","6","14","3","4","5","6","2","5","7","4","0","0","0","0","-3","20","F","Played",TRUE,"3064290","aaron-gordon","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"W. Iwundu","15","1","3","0","1","2","2","1","0","1","1","0","0","1","2","3","4","F","Played",TRUE,"3074797","wes-iwundu","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Vucevic","31","10","16","1","2","0","0","4","10","14","3","1","2","2","2","12","21","C","Played",TRUE,"6478","nikola-vucevic","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D.J. Augustin","25","2","5","2","5","5","6","0","2","2","4","1","0","2","0","4","11","G","Played",TRUE,"3415","dj-augustin","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Fournier","37","6","17","3","10","0","0","0","4","4","6","2","1","3","2","-1","15","G","Played",TRUE,"6588","evan-fournier","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Martin","6","0","1","0","0","0","0","0","0","0","0","0","0","1","1","12","0","F","Played",TRUE,"3064517","jarell-martin","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Bamba","17","7","8","1","1","0","0","2","0","2","3","0","2","1","5","-3","15","C","Played",TRUE,"4277919","mo-bamba","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Ross","30","5","11","1","5","1","2","0","7","7","3","2","0","4","2","6","12","G","Played",TRUE,"6619","terrence-ross","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Grant","23","5","5","2","2","1","1","1","2","3","2","1","1","1","2","5","13","G","Played",TRUE,"2531047","jerian-grant","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Simmons","15","2","6","0","1","2","2","0","1","1","0","1","0","0","2","10","6","G","Played",TRUE,"2579466","jonathon-simmons","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Birch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2578240","khem-birch","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Frazier Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3913546","melvin-frazier-jr","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"I. Briscoe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3936294","isaiah-briscoe","ORL","WSH","401070848",2018-11-09,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Morris","26","3","8","1","2","0","0","1","4","5","3","0","0","3","3","-7","7","F","Played",TRUE,"6461","markieff-morris","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"O. Porter Jr.","23","3","7","2","4","0","0","0","3","3","1","2","0","1","1","-9","8","F","Played",TRUE,"2594922","otto-porter-jr","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Howard","26","6","8","0","0","0","2","2","6","8","0","0","0","4","2","-14","12","C","Played",TRUE,"2384","dwight-howard","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Wall","42","9","21","0","3","1","2","0","7","7","12","2","1","3","2","3","19","G","Played",TRUE,"4237","john-wall","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Beal","42","10","21","4","9","3","4","1","3","4","6","2","1","3","4","-2","27","G","Played",TRUE,"6580","bradley-beal","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Green","24","4","5","2","3","4","4","1","2","3","0","0","1","0","0","0","14","F","Played",TRUE,"3209","jeff-green","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Rivers","23","1","1","0","0","0","1","0","1","1","1","0","0","3","4","3","2","G","Played",TRUE,"6617","austin-rivers","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Satoransky","8","0","1","0","1","0","0","0","0","0","1","0","0","1","0","-10","0","G","Played",TRUE,"6621","tomas-satoransky","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Oubre Jr.","25","6","10","2","5","5","6","1","3","4","0","2","0","0","2","-9","19","G","Played",TRUE,"3133603","kelly-oubre-jr","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Smith","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3232","jason-smith","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Brown Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4278508","troy-brown-jr","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Mahinmi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2774","ian-mahinmi","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Bryant","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3934723","thomas-bryant","WSH","ORL","401070848",2018-11-09,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Covington","30","2","8","1","7","2","2","1","2","3","1","0","4","0","5","-9","7","F","Played",TRUE,"2490620","robert-covington","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"D. Saric","40","6","13","4","8","2","2","3","6","9","2","0","1","5","4","-3","18","F","Played",TRUE,"3032978","dario-saric","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"J. Embiid","39","11","18","1","2","19","22","2","16","18","4","0","4","3","4","9","42","C","Played",TRUE,"3059318","joel-embiid","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"B. Simmons","41","9","16","0","0","4","6","3","6","9","13","2","3","3","4","-2","22","G","Played",TRUE,"3907387","ben-simmons","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"M. Fultz","23","2","5","0","0","3","6","2","3","5","4","0","0","2","5","2","7","G","Played",TRUE,"4066636","markelle-fultz","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"J. Bolden","11","2","4","1","3","0","0","0","4","4","1","0","0","1","4","6","5","F","Played",TRUE,"3155533","jonah-bolden","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"A. Johnson","6","2","3","0","0","0","0","1","1","2","1","0","1","0","1","-10","4","F","Played",TRUE,"2769","amir-johnson","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"W. Chandler","16","3","4","2","3","0","2","1","4","5","1","0","1","1","1","5","8","F","Played",TRUE,"3194","wilson-chandler","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"T.J. McConnell","4","0","1","0","0","0","0","0","2","2","1","0","0","0","1","-2","0","G","Played",TRUE,"2530530","tj-mcconnell","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"J. Redick","37","7","16","2","9","1","1","0","2","2","4","0","0","1","1","8","17","G","Played",TRUE,"3024","jj-redick","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"L. Shamet","19","1","6","1","5","0","0","0","0","0","1","1","1","0","3","1","3","G","Played",TRUE,"3914044","landry-shamet","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"F. Korkmaz","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3929325","furkan-korkmaz","PHI","CHA","401070849",2018-11-09,TRUE,0,1,2019,"Regular-Season","W","Non-Playoff"
"N. Batum","17","2","4","1","1","0","0","0","2","2","2","2","0","1","0","-9","5","F","Played",TRUE,"3416","nicolas-batum","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
"M. Williams","15","1","3","1","2","0","0","0","1","1","1","1","0","0","2","-15","3","F","Played",TRUE,"2797","marvin-williams","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
"C. Zeller","25","5","8","0","0","4","6","1","3","4","0","2","0","0","6","3","14","C","Played",TRUE,"2579258","cody-zeller","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
"K. Walker","40","9","29","3","14","9","10","0","7","7","9","1","0","0","1","-1","30","G","Played",TRUE,"6479","kemba-walker","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
"J. Lamb","24","6","12","3","4","2","2","0","3","3","1","2","1","1","1","5","17","G","Played",TRUE,"6603","jeremy-lamb","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
"M. Kidd-Gilchrist","27","3","8","0","0","6","7","4","8","12","2","0","0","0","4","5","12","F","Played",TRUE,"6601","michael-kidd-gilchrist","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
"D. Bacon","23","5","7","2","3","3","4","1","0","1","1","1","0","0","6","10","15","F","Played",TRUE,"3907821","dwayne-bacon","CHA","PHI","401070849",2018-11-09,FALSE,0,1,2019,"Regular-Season","L","Non-Playoff"
